name,code,year,casset,cdebt,asset,rearnings,debt,sales,employee,capital,equity,netincome,stock,income,roe
(주)에이엔피,15260,Dec-16,51029968,39171617,130591639,12275920,61469394,103554957,368,24194969,69122245,5356313,2780,1198610,8.42
(주)에이엔피,15260,Dec-17,45614778,46186738,142121848,83629,86613676,101153876,397,24342434,55508172,-12674705,871,-5972956,-20.12
(주)에이엔피,15260,Dec-18,40193649,39121718,153373698,-8500891,86312129,107826344,410,41392434,67061569,-7768107,390,-4728008,-13.23
(주)에이엔피,15260,Dec-19,34212612,40250704,132315027,-18734454,75331349,105840629,370,41392434,56983678,-7766243,350,-6569335,-12.34
(주)에이엔피,15260,Dec-20,,,,,,,315,,,,1635,,
(주)에이텍,45660,Dec-10,32118951,16476269,63609338,26341564,18998042,94083372,229,6800000,44611297,5078712,3160,,11.38
(주)에이텍,45660,Dec-11,38865392,22539241,77003133,30809225,27924176,111111966,268,6800000,49078958,5583306,3050,9643958,11.38
(주)에이텍,45660,Dec-12,,,,,,,292,,,,3740,,
(주)에이텍,45660,Dec-13,,,,,,,346,,,,3845,,
(주)에이텍,45660,Dec-14,,,,,,,368,,,,5200,,
(주)에이텍,45660,Dec-15,,,,,,,154,,,,3850,,
(주)에이텍,45660,Dec-16,,,,,,,159,,,,11500,,
(주)에이텍,45660,Dec-17,,,,,,,149,,,,10950,,
(주)에이텍,45660,Dec-18,,,,,,,148,,,,7400,,
(주)에이텍,45660,Dec-19,,,,,,,146,,,,9200,,
(주)에이텍,45660,Dec-20,,,,,,,152,,,,31250,,
(주)에이텍티앤,224110,Dec-15,,,,,,,81,,,,8850,,
(주)에이텍티앤,224110,Dec-16,,,,,,,82,,,,11850,,
(주)에이텍티앤,224110,Dec-17,63117415,35034739,107363600,10585985,40131484,40937913,85,2670000,67232117,11513257,10450,3706055,23.06
(주)에이텍티앤,224110,Dec-18,53012303,21164850,104147602,17652829,25170396,118586165,136,2670000,78977207,5831984,7500,7800341,7.21
(주)에이텍티앤,224110,Dec-19,69797522,39699161,128021358,19659383,44739095,128024267,145,2670000,83282263,5036373,8970,5153387,5.28
(주)에이텍티앤,224110,Dec-20,59522330,27391655,111085972,22277392,30001653,118380558,147,2670000,81084319,3889534,23250,4747070,5.3
(주)에이티세미콘,89530,Dec-10,,,,,,,,,,,,,
(주)에이티세미콘,89530,Dec-11,,,,,,,446,,,,3330,,
(주)에이티세미콘,89530,Dec-12,,,,,,,471,,,,2055,,
(주)에이티세미콘,89530,Dec-13,34373433,99484814,239912342,5606921,160014711,78868647,335,23165147,79897631,-13392566,1595,-1648843,-19.74
(주)에이티세미콘,89530,Dec-14,,,,,,,669,,,,1735,,
(주)에이티세미콘,89530,Dec-15,,,,,,,548,,,,1170,,
(주)에이티세미콘,89530,Dec-16,,,,,,,465,,,,1240,,
(주)에이티세미콘,89530,Dec-17,,,,,,,433,,,,555,,
(주)에이티세미콘,89530,Dec-18,16774335,50206646,100545397,-44290506,63523394,119592451,597,35571225,37022003,3718922,548,6804258,10.05
(주)에이티세미콘,89530,Dec-19,25993792,89936683,152543768,-53213869,114211198,128076925,591,41287096,38332570,-9488588,710,2377146,-26.47
(주)에이티세미콘,89530,Dec-20,19918730,104096517,169289806,-84052777,130271883,129472997,573,63307906,39017924,-30976591,812,-9429365,-80.56
(주)에치에프알,230240,Dec-15,,,,,,,,,,,2025,,
(주)에치에프알,230240,Dec-16,,,,,,,1,,,,1980,,
(주)에치에프알,230240,Dec-17,,,,,,,1,,,,1995,,
(주)에치에프알,230240,Dec-18,101533497,40228386,128087701,44769492,48149714,134994659,168,5891010,79937987,-790497,2270,2874049,-1.18
(주)에치에프알,230240,Dec-19,102825271,42125727,136530378,47136345,54837821,156662931,178,5991010,81692557,421672,29400,2244302,1.29
(주)에치에프알,230240,Dec-20,74553737,43591957,142918654,19826671,68870551,92071121,180,6441010,74048103,-29033002,31450,-25888965,-35.73
(주)에프알텍,73540,Dec-10,,,,,,,61,,,,2295,,
(주)에프알텍,73540,Dec-11,,,,,,,70,,,,1920,,
(주)에프알텍,73540,Dec-12,,,,,,,63,,,,4195,,
(주)에프알텍,73540,Dec-13,,,,,,,64,,,,4770,,
(주)에프알텍,73540,Dec-14,30161618,7025877,51905567,34078782,10735324,32285309,76,5700000,41170243,2627492,2675,2274811,6.44
(주)에프알텍,73540,Dec-15,30700945,15336456,62194043,34296823,20799042,42808888,85,5700000,41395001,224479,3955,-458688,0.57
(주)에프알텍,73540,Dec-16,13838709,9451853,52861917,30181692,15584677,21932679,91,5700000,37277240,-4127102,2960,-5082182,-10.49
(주)에프알텍,73540,Dec-17,15366320,11172607,60837367,27461186,26350287,23215136,78,5700000,34487080,-2726526,3100,-5821635,-7.6
(주)에프알텍,73540,Dec-18,12466561,9108528,56219782,25878276,23253952,24607102,59,5700000,32965830,-1598049,3090,-2923569,-4.74
(주)에프알텍,73540,Dec-19,16270723,18069048,60056996,24177343,28793038,26150315,52,5700000,31263958,-1695029,5450,-1151108,-5.28
(주)에프알텍,73540,Dec-20,13842653,17343473,57974750,20200664,30441631,24353676,51,5700000,27533119,-3908249,6340,-1267978,-13.29
(주)에프에스티,36810,Dec-10,,,,,,,162,,,,2015,,
(주)에프에스티,36810,Dec-11,,,,,,,189,,,,2025,,
(주)에프에스티,36810,Dec-12,,,,,,,234,,,,4130,,
(주)에프에스티,36810,Dec-13,33748454,33038931,95460147,19357390,52896074,66385916,271,6979265,42564073,2425483,2830,4937598,5.7
(주)에프에스티,36810,Dec-14,35922031,34744027,93282952,22342163,46896986,66807545,305,7198242,46385966,2764984,2625,5157194,6.22
(주)에프에스티,36810,Dec-15,33787290,37546417,109373768,27016730,55189282,84636617,374,8195806,54184486,6477014,4350,8733799,12.88
(주)에프에스티,36810,Dec-16,49303693,38751904,128227088,30536819,68806052,112326475,432,8195806,59421036,5016293,4225,9677537,8.83
(주)에프에스티,36810,Dec-17,51987037,40239766,134204943,39592414,54622424,191695210,484,9732687,79582519,9755089,5440,13136639,14.04
(주)에프에스티,36810,Dec-18,56801898,35819292,141867686,53825861,46331274,165054024,532,10116907,95536412,16947266,3795,20001481,19.36
(주)에프에스티,36810,Dec-19,62138712,46709686,181134486,70724882,67980117,125729654,525,10116907,113154369,18278890,7750,18873234,17.52
(주)에프에스티,36810,Dec-20,77417192,52080509,224226234,87872695,90350679,166157843,498,10116907,133875556,18687189,26650,24841771,15.31
(주)엔피디,198080,Dec-10,,,,,,,,,,,,,
(주)엔피디,198080,Dec-11,,,,,,,,,,,,-3383232,
(주)엔피디,198080,Dec-12,,,,,,,,,,,,2667951,
(주)엔피디,198080,Dec-13,,,,,,,,,,,,6034240,
(주)엔피디,198080,Dec-14,,,,,,,,,,,,1637861,
(주)엔피디,198080,Dec-15,,,,,,,,,,,,4031178,
(주)엔피디,198080,Dec-16,31121119,38093653,51256790,6990651,39444897,147744853,,1600000,11811893,4007555,,7116954,54.98
(주)엔피디,198080,Dec-17,61388203,71177828,132904414,13298095,107966906,151756187,,6900000,24937508,7113044,,10701167,41
(주)엔피디,198080,Dec-18,54922806,51774490,123220158,20948246,91575500,259374087,,6900000,31644658,8435344,,15925785,30.2
(주)엔피디,198080,Dec-19,90041725,77046307,170756933,36715507,122570889,308704363,18,6900000,48186044,16102189,,26241243,40.34
(주)엔피디,198080,Dec-20,102653487,64629131,175762635,31354191,92893460,233100776,21,10767593,82869175,-4976213,4330,8345005,-7.59
(주)엘디티,96870,Dec-10,,,,,,,52,,,,4120,,
(주)엘디티,96870,Dec-11,,,,,,,65,,,,5640,,
(주)엘디티,96870,Dec-12,,,,,,,65,,,,3240,,
(주)엘디티,96870,Dec-13,,,,,,,54,,,,2790,,
(주)엘디티,96870,Dec-14,,,,,,,58,,,,1790,,
(주)엘디티,96870,Dec-15,,,,,,,63,,,,3140,,
(주)엘디티,96870,Dec-16,,,,,,,55,,,,3355,,
(주)엘디티,96870,Dec-17,,,,,,,58,,,,3410,,
(주)엘디티,96870,Dec-18,,,,,,,56,,,,2640,,
(주)엘디티,96870,Dec-19,,,,,,,52,,,,2815,,
(주)엘디티,96870,Dec-20,,,,,,,45,,,,3265,,
(주)엘비루셈,376190,Dec-10,,,,,,,,,,,,,
(주)엘비루셈,376190,Dec-11,,,,,,,,,,,,,
(주)엘비루셈,376190,Dec-12,,,,,,,,,,,,,
(주)엘비루셈,376190,Dec-13,,,,,,,,,,,,,
(주)엘비루셈,376190,Dec-14,,,,,,,,,,,,,
(주)엘비루셈,376190,Dec-15,,,,,,,,,,,,,
(주)엘비루셈,376190,Dec-16,,,,,,,,,,,,,
(주)엘비루셈,376190,Dec-17,,,,,,,,,,,,,
(주)엘비루셈,376190,Dec-18,,,,,,,,,,,,,
(주)엘비루셈,376190,Dec-19,,,,,,,,,,,,,
(주)엘비루셈,376190,Dec-20,,,,,,,,,,,,,
(주)엘엠에스,73110,Dec-10,,,,,,,285,,,,17500,18964911,
(주)엘엠에스,73110,Dec-11,74210928,43733909,148911246,46492132,74285458,92526620,309,4448859,74625788,9375935,20800,13211939,13.15
(주)엘엠에스,73110,Dec-12,71937605,61384899,152344155,55297068,72302779,84113942,330,4448859,80041375,9020780,12100,11316873,11.97
(주)엘엠에스,73110,Dec-13,78296514,69341079,168173993,70438738,74875479,111677511,346,4467364,93298515,15541007,19700,16865525,17.93
(주)엘엠에스,73110,Dec-14,137737631,118288008,237690360,92622798,120442027,138878415,362,4522878,117248333,23376897,21500,18757130,22.21
(주)엘엠에스,73110,Dec-15,121495496,76577864,224730965,98402268,101581138,123425729,419,4522878,123149827,6180283,10550,7270297,5.14
(주)엘엠에스,73110,Dec-16,113192857,67698664,205069605,85893994,94344524,113507609,347,4522878,110725081,-11666567,7970,9113126,-9.98
(주)엘엠에스,73110,Dec-17,112801598,78106708,200202736,94178692,86595635,143748592,319,4522878,113607101,9487137,9420,19539992,8.46
(주)엘엠에스,73110,Dec-18,113354881,63970359,196484605,99805632,78467037,109393200,271,4522878,118017568,6648313,6460,11274141,5.74
(주)엘엠에스,73110,Dec-19,151111739,102051499,246427622,109669999,122012877,163181110,272,4522878,124414745,11109925,17500,9450744,9.17
(주)엘엠에스,73110,Dec-20,123188518,93960708,213658597,89497586,113490818,119663053,270,4522878,100167779,-18465416,13450,-12457919,-16.44
(주)엠씨넥스,97520,Dec-10,80144261,79383132,104947860,15280889,82765354,145091198,,1781915,22182506,5901873,,9098339,26.61
(주)엠씨넥스,97520,Dec-11,102020353,90033613,138602260,26806394,97019267,215298745,,2382686,41582993,11583225,,16106451,36.33
(주)엠씨넥스,97520,Dec-12,105475330,89616512,149267246,29008912,94394574,170354058,,2955590,54872672,2371974,,6210957,4.92
(주)엠씨넥스,97520,Dec-13,121323282,126094796,212987608,37001982,149862701,297244088,,3009740,63124907,7994964,,12127324,13.55
(주)엠씨넥스,97520,Dec-14,174261024,181846831,289081108,49775317,212092931,410392827,,3009740,76988177,13644633,,22599120,19.48
(주)엠씨넥스,97520,Dec-15,147615090,170062161,272541433,64544571,181538693,502865298,,4499109,91002740,16163491,,26293735,19.24
(주)엠씨넥스,97520,Dec-16,157858741,223988776,294686928,37403969,231083163,412481617,,4499109,63603765,-24699655,,-23870425,-31.95
(주)엠씨넥스,97520,Dec-17,223687573,286236805,387796901,37023728,289778514,668465044,,5519161,98018387,-892479,,19660858,-1.1
(주)엠씨넥스,97520,Dec-18,218820927,257405577,391053609,86068762,261344620,696954048,,8612674,129708990,29818006,,41111699,26.19
(주)엠씨넥스,97520,Dec-19,235252266,244810858,476580874,166446103,252013792,1267712135,,8931741,224567082,84507308,,113067104,47.71
(주)엠씨넥스,97520,Dec-20,238171355,180488778,453396248,196618080,200461505,1311342738,,8931741,252934743,38443583,,59167162,16.1
(주)연이비앤티,90740,Dec-10,112852328,110560427,193131164,39625723,125908641,505644557,293,8000000,67222523,6246365,3030,7599660,10.49
(주)연이비앤티,90740,Dec-11,90762126,77044916,165817411,41782305,94639952,421092515,154,8000000,71177459,1690547,2175,3398172,2.44
(주)연이비앤티,90740,Dec-12,87544327,85137592,159787679,45484983,86894858,372847067,1600,8000000,72892822,3825929,2265,5145977,5.31
(주)연이비앤티,90740,Dec-13,67976984,65760827,147557886,51068051,73968643,439828561,217,8000000,73589242,5897505,2890,8007126,8.05
(주)연이비앤티,90740,Dec-14,126517238,122119689,204634248,53388237,129354658,447270436,161,8000000,75279590,2769570,2355,4755802,3.72
(주)연이비앤티,90740,Dec-15,95505496,96025582,180285966,57351528,103170521,456097955,141,8000000,77115446,3896017,3050,4461164,5.11
(주)연이비앤티,90740,Dec-16,78629310,74666386,149291311,55710179,75468256,398021215,119,8000000,73823054,-837957,3700,7532653,-1.11
(주)연이비앤티,90740,Dec-17,62383162,63602146,125821571,38219093,72936272,271957133,88,8000000,52885300,-18341548,2335,-13121492,-25.05
(주)연이비앤티,90740,Dec-18,68318319,67304828,133825838,40430805,75440967,287318792,60,8000000,58384871,1149337,3280,5836569,3.6
(주)연이비앤티,90740,Dec-19,115510537,107367327,237655059,46888079,135002474,316139182,41,9449276,102652585,6448239,6480,11601704,9.34
(주)연이비앤티,90740,Dec-20,82191456,115360321,135975087,-31185482,120878215,267171123,38,9563041,15096871,-92353973,6680,1474455,-168.44
(주)오디텍,80520,Dec-10,54836320,19049939,91100514,44938428,21587950,83329051,294,4468127,69512564,17907768,12000,19719413,33.31
(주)오디텍,80520,Dec-11,54448793,12652499,89266663,49887377,14878768,74654680,247,4468127,74387895,5826421,7100,6195833,8.1
(주)오디텍,80520,Dec-12,63573431,9508507,93682183,58259647,11547763,85229990,242,4529970,82134420,8862847,12650,11129775,11.32
(주)오디텍,80520,Dec-13,74709843,7820762,102619316,68204524,10414777,73583568,208,4529970,92204539,10949495,13850,12687313,12.56
(주)오디텍,80520,Dec-14,85215593,5888972,106958512,75145709,8379584,60596148,259,5873305,98578928,7846737,8760,8945021,8.23
(주)오디텍,80520,Dec-15,92459125,6372395,114049978,83286840,8822013,58771679,231,5873305,105227965,9156504,8100,8662790,8.99
(주)오디텍,80520,Dec-16,89997793,7540774,126090418,92225252,10354336,55721751,235,5873305,115736082,10089205,8430,9642552,9.13
(주)오디텍,80520,Dec-17,67689034,6067119,121968176,94779707,7860941,48983308,217,5873305,114107236,3964081,8450,4272051,3.45
(주)오디텍,80520,Dec-18,52363732,4731663,125186734,98948538,7336729,45225863,228,5873305,117850005,3459388,5880,1094249,2.98
(주)오디텍,80520,Dec-19,54287666,4597899,124506786,99961756,6979751,41649157,244,5873305,117527035,2138794,4870,1198877,1.82
(주)오디텍,80520,Dec-20,60681465,5302763,130680335,104503431,9505761,42236592,228,5873305,121174574,5502164,5260,1305556,4.61
(주)오이솔루션,138080,Dec-10,18231728,5240363,22212305,4363445,9300604,35164521,,2116666,12911700,3105442,,,24.05
(주)오이솔루션,138080,Dec-11,28008720,16418687,37061686,7643074,20848187,47896240,,2116666,16213499,3537619,,3730994,24.29
(주)오이솔루션,138080,Dec-12,31453938,19063912,40774825,12009085,30488307,66602748,,2201333,10286518,5147316,,6483950,38.85
(주)오이솔루션,138080,Dec-13,36891680,26822187,56720707,19217396,39315879,60464690,250,2201333,17404828,7556396,,8466657,54.58
(주)오이솔루션,138080,Dec-14,38372316,16066464,70278102,30084609,21317261,71969430,285,2589805,48960840,11731506,19250,10695769,35.35
(주)오이솔루션,138080,Dec-15,41530457,18634441,74704702,30581181,25182950,59415535,320,2589805,49521752,1879698,11550,505624,3.82
(주)오이솔루션,138080,Dec-16,52923149,28434509,89927713,36285545,34632745,79719996,328,2589805,55294968,6127340,15050,4721115,11.69
(주)오이솔루션,138080,Dec-17,57246650,24807273,96055950,33936824,29109646,76593767,332,3869766,66946303,-1785943,11600,-1917361,-2.92
(주)오이솔루션,138080,Dec-18,57027321,25369053,99152430,34868019,31105402,81504310,299,3869766,68047028,2583695,17000,233795,3.83
(주)오이솔루션,138080,Dec-19,137422077,42847444,184366984,79731186,45058615,210283059,345,5312048,139308369,46065236,49450,58262070,44.43
(주)오이솔루션,138080,Dec-20,129807769,45748754,195184393,87510794,48203757,103177710,395,5312048,146980636,12352047,55900,7332870,8.63
(주)오킨스전자,80580,Dec-10,,,,,,,,,,,,,
(주)오킨스전자,80580,Dec-11,,,,,,,,,,,,,
(주)오킨스전자,80580,Dec-12,14295960,11770457,47966799,13251870,29028350,36227485,,1437500,18938449,1483252,,,15.62
(주)오킨스전자,80580,Dec-13,15951746,14787058,48247863,14676952,27851598,37265972,,1437500,20396265,1459958,,2672404,7.36
(주)오킨스전자,80580,Dec-14,28753172,14441102,65963971,19461450,27821423,47008167,172,3100000,38142548,5023531,11700,6660685,17.2
(주)오킨스전자,80580,Dec-15,17394840,14287122,58153277,13701152,25728491,38312775,187,3100000,32424786,-5326585,7850,-5174192,-15.11
(주)오킨스전자,80580,Dec-16,22487124,16153863,57514044,4172629,32803021,25087832,153,3100000,24711023,-9785780,5510,-9179072,-34.34
(주)오킨스전자,80580,Dec-17,24369203,25291379,56891731,3472560,33030972,39319105,146,3100000,23860759,-1032326,4275,74587,-4.2
(주)오킨스전자,80580,Dec-18,18004211,16384393,48794279,3825826,25298751,34065696,141,3100000,23495527,115818,2585,1197088,0.5
(주)오킨스전자,80580,Dec-19,21776825,20963837,54821462,4082439,28863566,38478884,123,3469511,25957896,213236,3720,1466114,0.92
(주)오킨스전자,80580,Dec-20,20024996,19030260,58307130,4296065,27483078,45119742,124,4419825,30824052,396058,26300,813396,1.48
(주)와이솔,122990,Dec-10,31891432,25384348,66735106,17693095,31747128,66082660,114,5257143,34987979,10831126,9250,13010930,41.41
(주)와이솔,122990,Dec-11,52151021,51040785,103872706,25719148,57525285,106673305,140,5327143,46347421,9564796,17200,12037842,23.52
(주)와이솔,122990,Dec-12,52535663,60711422,122036528,32477987,67361201,122573594,194,5365802,54675327,8337311,12600,10942751,16.51
(주)와이솔,122990,Dec-13,64911287,68764999,154035412,44535834,75489771,174086344,252,8002302,78545642,12312452,9850,14748239,18.48
(주)와이솔,122990,Dec-14,92692842,108474177,208738923,56143180,119905071,229375102,311,8547132,88833852,12039069,7570,12882044,14.47
(주)와이솔,122990,Dec-15,117334489,138084224,276220799,82731939,143948493,354942300,366,9662634,132272307,28501536,15700,36476787,26.04
(주)와이솔,122990,Dec-16,132846292,104738658,298655845,108530944,140467302,435680523,592,10140627,158188543,31814387,15450,43043464,22.15
(주)와이솔,122990,Dec-17,143399429,113297871,343090302,147585144,123800845,446122563,633,11486932,219289457,44539396,14150,52562223,23.62
(주)와이솔,122990,Dec-18,131346086,105958652,370602217,186450763,111147825,433566057,679,12078471,259454393,45369757,15450,53589074,18.89
