회사명,코드,년도,[제조]순운전자본비율(IFRS연결),법인세비용차감전순이익,이자비용1,이자비용2,이자비용3,이자비용4,당기순이익,법인세비용,금융수익,금융원가,지분법
(주)케이아이엔엑스,93320,Dec-15,56.38,5567435,0,0,0,0,4541469,1025967,809406,140910,0
(주)케이아이엔엑스,93320,Dec-14,48.07,6636225,4969,0,0,0,5638884,997340,797327,90910,0
(주)케이아이엔엑스,93320,Dec-12,45.85,5364281,0,,0,0,4362715,1001566,517370,8803,0
(주)케이아이엔엑스,93320,Dec-11,52.08,5080028,0,,0,0,4067324,1012704,511843,30873,0
(주)케이아이엔엑스,93320,Dec-10,48.56,3237260,0,,0,0,2576765,660495,409961,28998,0
(주)케이아이엔엑스,93320,Dec-13,49.67,5979990,87,0,0,0,5147961,832029,572878,43789,0
(주)케이아이엔엑스,93320,Dec-20,46.1,18539044,186873,0,0,0,15669326,2869717,1798430,1827311,0
(주)케이지모빌리언스,46440,Dec-17,21.64,19514258,1693988,0,0,0,12654600,6859657,1079405,3085387,0
(주)케이지모빌리언스,46440,Dec-18,31.24,16592864,2131443,0,0,0,12119266,4473598,865227,2138473,0
(주)케이지모빌리언스,46440,Dec-19,24.45,25542040,4366998,0,0,0,17606275,7935766,1240479,4372630,0
(주)케이지모빌리언스,46440,Dec-20,39.92,41639179,2293540,0,0,0,22473409,11290632,1545517,2293947,0
(주)케이지모빌리언스,46440,Dec-12,29.83,19722810,926740,,0,0,15694059,4028752,176443,927288,0
(주)케이지모빌리언스,46440,Dec-11,34.41,12668219,818213,,0,0,9278853,3389366,303201,818213,0
(주)케이지모빌리언스,46440,Dec-16,48.8,17908615,774907,0,0,0,10806007,7102608,356357,815937,-4872388
(주)케이지모빌리언스,46440,Dec-14,,,,,,,,,,,
(주)케이지모빌리언스,46440,Dec-13,31.75,12244210,1940785,0,0,0,8914600,3329610,736334,1952681,0
(주)케이지모빌리언스,46440,Dec-10,34.59,9547747,986486,,0,0,8452923,1094824,372679,986486,0
(주)케이지모빌리언스,46440,Dec-15,,,,,,,,,,,
(주)케이지이니시스,35600,Dec-10,4.2,13098271,983372,,0,0,10971858,2126413,1025824,5505196,4825789
(주)케이지이니시스,35600,Dec-13,28.47,30177076,2513105,0,0,0,21616396,8560679,4279689,2934151,-4995318
(주)케이지이니시스,35600,Dec-14,20.91,35829549,3355048,0,0,0,25691380,10138170,4372287,5782721,576858
(주)케이지이니시스,35600,Dec-20,-1.64,91637652,8453012,0,0,0,52980203,29717269,4626750,8480712,4027876
(주)케이지이니시스,35600,Dec-16,17.83,22174891,2769367,0,0,0,13578015,8596876,1801883,2848809,-3418337
(주)케이지이니시스,35600,Dec-11,25.79,20410868,155252,,0,0,15829534,4581334,1052460,401480,4906338
(주)케이지이니시스,35600,Dec-17,-3.19,45977680,2977237,0,0,0,3026893,6378020,2408732,3190733,0
(주)케이지이니시스,35600,Dec-18,2.87,51173353,2738154,0,0,0,39874884,11298469,4827597,2812602,-1004542
(주)케이지이니시스,35600,Dec-15,21.7,14692276,2686271,0,0,0,3364111,11328164,2610344,4183783,6372153
(주)케이지이니시스,35600,Dec-19,-9.62,83914910,10684286,0,0,0,60026124,23888786,12046515,10800099,4323010
(주)케이지이니시스,35600,Dec-12,,,,,,,,,,,
(주)케이티씨에스,58850,Dec-17,30.37,9923713,12663,0,0,0,7385006,2538707,1324304,20676,0
(주)케이티씨에스,58850,Dec-18,33.36,16101508,35605,0,0,0,11401358,4700150,1549150,38912,0
(주)케이티씨에스,58850,Dec-19,28.56,9923249,1838568,0,0,0,7530107,2393142,1806794,1845408,0
(주)케이티씨에스,58850,Dec-20,29.67,16032793,1331426,0,0,0,11323278,4709514,1185954,1379892,0
(주)케이티씨에스,58850,Dec-16,30.36,10652780,12358,0,0,0,7854633,2798147,1372648,13737,0
(주)케이티씨에스,58850,Dec-14,31.28,17567933,72868,0,0,0,13322526,4245407,1958764,1983414,0
(주)케이티씨에스,58850,Dec-15,27.08,17305908,54473,0,0,0,13533560,3772349,1542863,91228,0
(주)케이티씨에스,58850,Dec-11,,,,,,,,,,,
(주)케이티씨에스,58850,Dec-13,,,,,,,,,,,
(주)케이티씨에스,58850,Dec-12,,,,,,,,,,,
(주)케이티씨에스,58850,Dec-10,,,,,,,,,,,
(주)케이티아이에스,58860,Dec-14,,,,,,,,,,,
(주)케이티아이에스,58860,Dec-16,,,,,,,,,,,
(주)케이티아이에스,58860,Dec-15,,,,,,,,,,,
(주)케이티아이에스,58860,Dec-20,,,,,,,,,,,
(주)케이티아이에스,58860,Dec-17,,,,,,,,,,,
(주)케이티아이에스,58860,Dec-13,,,,,,,,,,,
(주)케이티아이에스,58860,Dec-12,,,,,,,,,,,
(주)케이티아이에스,58860,Dec-19,,,,,,,,,,,
(주)케이티아이에스,58860,Dec-18,,,,,,,,,,,
(주)케이티아이에스,58860,Dec-11,,,,,,,,,,,
(주)케이티아이에스,58860,Dec-10,,,,,,,,,,,
(주)코리아센터,290510,Dec-17,-5.28,5911858,1065790,0,0,0,4652468,1259390,184491,1065790,827223
(주)코리아센터,290510,Dec-18,-4.93,6714296,3279438,0,0,0,4873567,1840729,531318,3279438,1100736
(주)코리아센터,290510,Dec-19,5.55,7855214,4852502,0,0,0,7018472,836742,684201,4852502,1166062
(주)코리아센터,290510,Dec-20,-0.39,17312500,4780882,0,0,0,16145336,1167164,4666241,7046499,1761583
(주)코리아센터,290510,Dec-16,,,,,,,,,,,
(주)코리아센터,290510,Dec-11,,,,,,,,,,,
(주)코리아센터,290510,Dec-13,,,,,,,,,,,
(주)코리아센터,290510,Dec-12,,,,,,,,,,,
(주)코리아센터,290510,Dec-14,,,,,,,,,,,
(주)코리아센터,290510,Dec-10,,,,,,,,,,,
(주)코리아센터,290510,Dec-15,,,,,,,,,,,
(주)코아에스앤아이,52350,Dec-10,,,,,,,,,,,
(주)코아에스앤아이,52350,Dec-11,,,,,,,,,,,
(주)코어비트,56850,2020,,,,,,,,,,,
(주)콤텍시스템,31820,Dec-16,25.57,4312752,239433,0,0,0,4041237,271514,2405169,1671984,0
(주)콤텍시스템,31820,Dec-14,27.83,-3371287,175805,0,0,0,-3392974,21687,1684180,512759,0
(주)콤텍시스템,31820,Dec-20,29.41,-123059,408055,0,0,0,-350118,227059,1617350,1233320,0
(주)콤텍시스템,31820,Dec-13,32.09,2692793,188271,0,0,0,2186500,506293,2396685,1915756,0
(주)콤텍시스템,31820,Dec-12,30,8375419,218022,,0,0,6684553,1690866,5588371,959445,0
(주)콤텍시스템,31820,Dec-11,23.26,3367783,390968,,0,0,3237309,130474,1929897,1183681,0
(주)콤텍시스템,31820,Dec-10,20.43,6035169,787084,,0,0,4281968,1753201,2956160,2412138,0
(주)콤텍시스템,31820,Dec-17,33.17,383255,437271,0,0,0,865986,-482731,1996028,3841040,0
(주)콤텍시스템,31820,Dec-18,,,,,,,,,,,
(주)콤텍시스템,31820,Dec-15,24.69,1972802,409328,0,0,0,1751747,221056,2468671,1106685,0
(주)콤텍시스템,31820,Dec-19,,,,,,,,,,,
(주)쿠콘,294570,Dec-20,3.42,23968159,146279,0,0,0,18897442,5070717,13132074,146279,3807
(주)쿠콘,294570,Dec-18,,3925714,335416,0,0,0,3376190,549524,2355147,708003,-385692
(주)쿠콘,294570,Dec-19,17.1,11354950,285526,0,0,0,9156322,2198629,5827167,559546,-21797
(주)큐로컴,40350,Dec-16,18.47,-22663241,1346297,0,0,0,-23124302,461061,675183,1346297,-2130606
(주)큐로컴,40350,Dec-17,-17.04,-26421689,2685617,0,0,0,-27157069,735380,1078255,2685617,-7708779
(주)큐로컴,40350,Dec-20,-18.61,-11911252,1218957,0,0,0,-16464712,0,1151809,2097165,-6210563
(주)큐로컴,40350,Dec-18,-20.26,-29021439,2560191,0,0,0,-29021439,0,1004220,2560191,-18055275
(주)큐로컴,40350,Dec-15,3.45,26573175,649196,0,0,0,26573175,0,956266,649196,799132
(주)큐로컴,40350,Dec-19,-48.45,-24695815,2585620,0,0,0,-24695815,0,1309063,2680757,-8414511
(주)큐로컴,40350,Dec-14,26.93,-6236985,403662,0,0,0,-6236985,0,1210132,530743,-1494251
(주)큐로컴,40350,Dec-13,28.6,-6301246,1328375,0,0,0,-6301246,0,1578756,1415631,-439849
(주)큐로컴,40350,Dec-11,19.01,-4967410,1322547,,0,0,-4967410,0,1473589,1615562,1266544
(주)큐로컴,40350,Dec-12,23.17,-6388076,1065806,,0,0,-6388076,0,1546929,1171392,-2064305
(주)큐로컴,40350,Dec-10,21.82,-4534521,1199365,,0,0,-5693806,0,1194365,1199365,381189
(주)크래프톤,259960,Dec-13,,,,,,,,,,,
(주)크래프톤,259960,Dec-19,44.26,361845210,8764036,0,0,0,278859373,82985837,5684510,8766611,0
(주)크래프톤,259960,Dec-16,,,,,,,,,,,
(주)크래프톤,259960,Dec-17,,,,,,,,,,,
(주)크래프톤,259960,Dec-14,,,,,,,,,,,
(주)크래프톤,259960,Dec-12,,,,,,,,,,,
(주)크래프톤,259960,Dec-11,,,,,,,,,,,
(주)크래프톤,259960,Dec-10,,,,,,,,,,,
(주)크래프톤,259960,Dec-20,51.53,666768453,5666438,0,0,0,556267189,110501264,3460123,5707160,-272979
(주)크래프톤,259960,Dec-18,-19.6,360811023,8217653,0,0,0,251007112,109803912,5061948,8217653,0
(주)크래프톤,259960,Dec-15,,,,,,,,,,,
(주)클라스타,37550,Dec-10,21.45,-17342271,895682,,0,0,-17342271,0,2105891,1818229,0
(주)키다리스튜디오,20120,Dec-17,26.48,-1105018,45384,0,0,0,-2265142,362862,281804,149199,0
(주)키다리스튜디오,20120,Dec-19,33.53,2272204,375644,0,0,0,2273234,-1029,514087,667676,0
(주)키다리스튜디오,20120,Dec-20,10.45,141880,0,0,0,0,72730,69149,167721,4394427,0
(주)키다리스튜디오,20120,Dec-18,,,,,,,,,,,
(주)키다리스튜디오,20120,Dec-16,,,,,,,,,,,
(주)키다리스튜디오,20120,Dec-14,13.42,2960851,250817,0,0,0,3860217,-899365,1095379,636172,0
(주)키다리스튜디오,20120,Dec-15,16.08,8968562,76237,0,0,0,8629167,339395,9418706,603804,8726
(주)키다리스튜디오,20120,Dec-11,,,,,,,,,,,
(주)키다리스튜디오,20120,Dec-13,,,,,,,,,,,
(주)키다리스튜디오,20120,Dec-12,,,,,,,,,,,
(주)키다리스튜디오,20120,Dec-10,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-15,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-16,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-20,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-17,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-14,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-13,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-19,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-18,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-12,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-10,,,,,,,,,,,
(주)토탈소프트뱅크,45340,Dec-11,,,,,,,,,,,
(주)투비소프트,79970,Dec-16,-3.24,333690,814842,0,0,0,-487711,-113599,499041,814842,-626265
(주)투비소프트,79970,Dec-19,5.97,-18496122,1674558,0,0,0,-21468230,2750596,480941,1674558,0
(주)투비소프트,79970,Dec-20,15.4,-27185280,3243382,0,0,0,-26188069,-1379897,376276,3243382,0
(주)투비소프트,79970,Dec-18,12.92,-27878780,1948224,0,0,0,-25175736,-2703044,1425709,6106312,0
(주)투비소프트,79970,Dec-15,35.99,1172990,378,0,0,0,1844632,-671642,112602,378,0
(주)투비소프트,79970,Dec-13,60.16,2870814,224502,0,0,0,3036791,-165977,299632,224502,0
(주)투비소프트,79970,Dec-12,50.22,3176954,1560,,0,0,3139678,37276,149857,1561,0
(주)투비소프트,79970,Dec-11,,,,,,,,,,,
(주)투비소프트,79970,Dec-10,,,,,,,,,,,
(주)투비소프트,79970,Dec-14,37.3,2099852,76996,0,0,0,2398781,-298929,180549,76996,0
(주)투비소프트,79970,Dec-17,-19.83,-29280780,1133931,0,0,0,-25647764,-3633016,799807,1133931,-3730349
(주)티라유텍,322180,Dec-18,,,,,,,,,,,
(주)티라유텍,322180,Dec-20,,,,,,,,,,,
(주)티라유텍,322180,Dec-19,,,,,,,,,,,
(주)티사이언티픽,57680,Dec-14,,,,,,,,,,,
(주)티사이언티픽,57680,Dec-19,,,,,,,,,,,
(주)티사이언티픽,57680,Dec-16,16.81,-11543915,636611,0,0,0,-10841654,-702261,48602,636611,0
(주)티사이언티픽,57680,Dec-17,,,,,,,,,,,
(주)티사이언티픽,57680,Dec-12,,,,,,,,,,,
(주)티사이언티픽,57680,Dec-11,,,,,,,,,,,
(주)티사이언티픽,57680,Dec-10,6.23,-2263533,455258,0,0,0,-2508261,244728,1008292,1372966,0
(주)티사이언티픽,57680,Dec-20,,,,,,,,,,,
(주)티사이언티픽,57680,Dec-15,22.39,-2332872,455196,0,0,0,-2332872,0,18659,455196,351780
(주)티사이언티픽,57680,Dec-13,0.84,-4982455,219321,0,0,0,-4794186,-188269,67228,219321,0
(주)티사이언티픽,57680,Dec-18,,,,,,,,,,,
(주)파수,150900,Dec-18,32.39,697646,711561,0,0,0,975183,-277537,192290,1055532,0
(주)파수,150900,Dec-19,8.78,-4575773,768349,0,0,0,-4500124,-75650,195072,1089339,0
(주)파수,150900,Dec-20,17.41,-1081388,713676,0,0,0,-751918,-329470,1766107,997980,0
(주)파수,150900,Dec-11,32.55,1033798,87024,0,0,0,1883656,-849858,406,100187,0
(주)파수,150900,Dec-16,35.8,-9567811,366432,0,0,0,-12140876,2573064,81204,369140,0
(주)파수,150900,Dec-10,,,,,,,,,,,
(주)파수,150900,Dec-15,43.79,53316,17406,0,0,0,852027,-798710,90344,89706,0
(주)파수,150900,Dec-12,38.26,3837929,162658,0,0,0,4321703,-483773,72539,165079,0
(주)파수,150900,Dec-17,10.62,209593,796217,0,0,0,555316,-345722,66803,802439,0
(주)파수,150900,Dec-14,47.6,1736799,104632,0,0,0,2179841,-443043,212145,107225,0
(주)파수,150900,Dec-13,53.27,1308904,151005,0,0,0,1806065,-497160,91734,152028,0
(주)파티게임즈,194510,Dec-17,-12.16,-62275963,4599611,0,0,0,-62012087,-263876,38395506,80626401,5246049
(주)파티게임즈,194510,Dec-18,-13.51,15993027,17294231,0,0,0,15004902,988124,38239706,25392408,283903
(주)파티게임즈,194510,Dec-15,56.07,-13275544,884032,0,0,0,-14362723,1087179,657814,1663810,87232
(주)파티게임즈,194510,Dec-16,28.65,-22018144,753704,0,0,0,-21703542,-314602,2197252,2688969,-330227
(주)파티게임즈,194510,Dec-19,-0.17,-2347234,3021042,0,0,0,-190385,-2156849,14213485,21237113,-121682
(주)파티게임즈,194510,Dec-14,66.74,235734,599159,0,0,0,933582,-697848,456230,615676,8852
(주)파티게임즈,194510,Dec-13,,,,,,,,,,,
(주)팍스넷,38160,Dec-18,33.89,-2177407,223648,0,0,0,-1969711,-207696,648266,223648,0
(주)팍스넷,38160,Dec-17,,,,,,,,,,,
(주)팍스넷,38160,Dec-20,-85.97,-27208309,6228185,0,0,0,-25925891,-89146,4818213,8295976,0
(주)팍스넷,38160,Dec-19,-7.08,-28923066,3575166,0,0,0,-29969290,1046224,1874426,3575166,0
(주)팍스넷,38160,Dec-15,,,,,,,,,,,
(주)팍스넷,38160,Dec-10,,,,,,,,,,,
(주)팍스넷,38160,Dec-11,,,,,,,,,,,
(주)팍스넷,38160,Dec-12,,,,,,,,,,,
(주)팍스넷,38160,Dec-14,,,,,,,,,,,
(주)팍스넷,38160,Dec-16,,,,,,,,,,,
(주)팍스넷,38160,Dec-13,,,,,,,,,,,
(주)펄어비스,263750,Dec-19,37.68,181292961,6295454,0,0,0,157651214,23641747,46455082,16452272,81757
(주)펄어비스,263750,Dec-20,33.45,141975915,3474238,0,0,0,100853964,41121950,20217711,43388877,25646
(주)펄어비스,263750,Dec-18,33.6,175357433,1614212,0,0,0,146446177,28911256,14414665,6917435,118338
(주)펄어비스,263750,Jun-17,72.2,58375809,150489,0,0,0,50861093,7514716,1462295,2446111,-69029
(주)펄어비스,263750,Dec-15,,,,,,,,,,,
(주)포시에스,189690,Jun-19,35.62,2026638,0,0,0,0,1888343,138294,626065,3720445,0
(주)포시에스,189690,Jun-18,24.8,7331203,0,0,0,0,6316845,1014358,3188664,2420,0
(주)포시에스,189690,Jun-20,33.23,5664417,0,0,0,0,5128527,535890,476811,7628,0
(주)포시에스,189690,Jun-13,,,,,,,,,,,
(주)포시에스,189690,Jun-14,,,,,,,,,,,
(주)포시에스,189690,Jun-17,29.6,2159746,0,0,0,0,2067682,92063,211796,9684,0
(주)포시에스,189690,Jun-12,,,,,,,,,,,
(주)포시에스,189690,Jun-16,80.77,4850397,0,0,0,0,4250807,599590,620196,17172,0
(주)포시에스,189690,Jun-15,79.48,4886871,0,0,0,0,5048916,-162044,566300,1843,0
(주)폭스소프트,354230,Dec-20,,,,,,,,,,,
(주)폭스소프트,354230,Dec-18,,,,,,,,,,,
(주)폭스소프트,354230,Dec-19,,,,,,,,,,,
(주)폴라리스오피스,41020,Dec-12,54.19,5422584,1148505,,0,0,2692063,3401365,1746679,1919117,0
(주)폴라리스오피스,41020,Dec-18,54.22,-9764541,0,0,0,0,-10114155,349615,292004,536373,0
(주)폴라리스오피스,41020,Dec-19,31.46,-7858059,117954,0,0,0,-7753316,-104743,729639,148428,0
(주)폴라리스오피스,41020,Dec-13,48.66,7670816,1014271,0,0,0,6698766,972051,1830842,1131960,0
(주)폴라리스오피스,41020,Dec-10,55.39,-6655776,1150119,,0,0,-5854158,-801618,2132131,1477815,0
(주)폴라리스오피스,41020,Dec-16,29.88,-24908398,0,0,0,0,-26136766,1228368,346099,3210107,-1501334
(주)폴라리스오피스,41020,Dec-17,36.24,-14259218,0,0,0,0,-14565930,306711,296088,172082,0
(주)폴라리스오피스,41020,Dec-14,45.26,-5376538,981057,0,0,0,-6988333,4016120,3454464,5280705,0
(주)폴라리스오피스,41020,Dec-15,39.56,-21754293,10759,0,0,0,-23189048,1434754,1085540,38983,-676501
(주)폴라리스오피스,41020,Dec-11,40,811617,1277473,,0,0,2178315,-1366698,2364982,1678995,0
(주)폴라리스오피스,41020,Dec-20,14.68,-1880845,437729,0,0,0,-984781,-896064,6614032,607286,0
(주)퓨전,195440,Dec-17,,,,,,,,,,,
(주)퓨전,195440,Dec-15,,,,,,,,,,,
(주)퓨전,195440,Dec-16,,,,,,,,,,,
(주)퓨전,195440,Dec-20,-25.79,-25067544,2239568,0,0,0,-25163041,95497,1980719,6121187,1064638
(주)퓨전,195440,Dec-18,,,,,,,,,,,
(주)퓨전,195440,Dec-19,4.06,-12966735,1488510,0,0,0,-13731576,-30980,1878892,1825934,-1811313
(주)퓨쳐스트림네트웍스,214270,Dec-20,7.48,3162311,6942749,0,0,0,833347,2328964,5759952,12712613,0
(주)퓨쳐스트림네트웍스,214270,Dec-18,-6.74,1384681,4114320,0,0,0,2962308,-1577627,2357035,5237409,0
(주)퓨쳐스트림네트웍스,214270,Dec-19,4.52,4210582,6601198,0,0,0,8639898,-196243,11400411,11177489,0
(주)퓨쳐스트림네트웍스,214270,Dec-17,33.47,313235,80250,0,0,0,399796,-86561,230817,131596,0
(주)퓨쳐스트림네트웍스,214270,Dec-16,69.79,-6576170,28577,0,0,0,-6852221,276051,204619,69675,0
(주)퓨쳐스트림네트웍스,214270,Dec-15,,,,,,,,,,,
(주)퓨쳐인포넷,58690,2020,,,,,,,,,,,
(주)플래티어,367000,Dec-20,,,,,,,,,,,
(주)플랜티넷,75130,Dec-17,32.39,-1526863,53074,0,0,0,-746195,-780667,516814,53074,-44057
(주)플랜티넷,75130,Dec-14,31.85,899302,91476,0,0,0,728175,171127,479533,202046,-112861
(주)플랜티넷,75130,Dec-19,29.1,3345817,52744,0,0,0,2669253,676564,544215,52933,465085
(주)플랜티넷,75130,Dec-20,25.99,1885615,47115,0,0,0,1388000,497615,543330,52968,90529
(주)플랜티넷,75130,Dec-13,38.76,6636544,117917,0,0,0,5074169,1562376,5262905,117917,-914330
(주)플랜티넷,75130,Dec-12,33.78,9276946,182472,,0,0,7327475,1949472,7315339,182472,-392448
(주)플랜티넷,75130,Dec-11,67.56,4886892,138425,,0,0,3244950,1641943,1431693,163151,0
(주)플랜티넷,75130,Dec-10,47.72,6234340,121692,,0,0,4513481,1720858,1535199,121692,0
(주)플랜티넷,75130,Dec-15,33.23,5817720,86542,0,0,0,3811297,2006423,516916,86542,4211547
(주)플랜티넷,75130,Dec-16,33.34,3757122,62407,0,0,0,3110147,646975,528574,62407,-474525
(주)플랜티넷,75130,Dec-18,30.68,2238027,47201,0,0,0,1491299,746728,612937,681293,-664713
(주)플레이위드,23770,Dec-19,,,,,,,,,,,
(주)플레이위드,23770,Dec-20,,,,,,,,,,,
(주)플레이위드,23770,Dec-14,,,,,,,,,,,
(주)플레이위드,23770,Dec-17,,,,,,,,,,,
(주)플레이위드,23770,Dec-15,,,,,,,,,,,
(주)플레이위드,23770,Dec-13,-4.99,-9606259,679170,0,0,0,-10082725,476466,819956,789173,0
(주)플레이위드,23770,Dec-18,,,,,,,,,,,
(주)플레이위드,23770,Dec-16,,,,,,,,,,,
(주)플레이위드,23770,Dec-12,8.69,-10287165,2351192,,0,0,-10566451,279286,431870,3542746,0
(주)플레이위드,23770,Dec-11,-45.95,-7555101,531517,,0,0,-7989956,434854,387953,2280833,0
(주)플레이위드,23770,Dec-10,25.08,-4891376,614935,,0,0,-5595587,704211,274606,1007137,0
(주)플리토,300080,Dec-18,-355,-3745290,2321848,0,0,0,-3761306,16016,243771,2325344,0
(주)플리토,300080,Dec-20,75.57,-4501109,79118,0,0,0,-4508266,7157,537242,94539,0
(주)플리토,300080,Dec-19,90.12,-5886022,342112,0,0,0,-5970720,84699,193802,342797,0
(주)플리토,300080,Dec-17,,,,,,,,,,,
(주)플리토,300080,Dec-16,,,,,,,,,,,
(주)핑거,163730,Dec-19,22.95,3774934,490274,0,0,0,3173898,601036,593682,1554786,0
(주)핑거,163730,Dec-17,,,,,,,,,,,
(주)핑거,163730,Dec-15,,,,,,,,,,,
(주)핑거,163730,Dec-20,33.24,2619362,526498,0,0,0,3480794,68196,515612,1756245,0
(주)핑거,163730,Dec-18,,,,,,,,,,,
(주)핑거,163730,Dec-16,,,,,,,,,,,
(주)하이스마텍,57100,2020,,,,,,,,,,,
(주)한글과컴퓨터,30520,Dec-17,3.28,25372443,2029904,0,0,0,20354730,5017713,1253636,5086980,133965
(주)한글과컴퓨터,30520,Dec-16,21.68,25685064,3578,0,0,0,15297039,10388024,1442241,4890479,495797
(주)한글과컴퓨터,30520,Dec-18,20.47,2017329,11759501,0,0,0,10788631,4702739,2068422,19973766,-33849
(주)한글과컴퓨터,30520,Dec-14,33.07,25269559,0,0,0,0,20063852,1681216,1688908,300491,0
(주)한글과컴퓨터,30520,Dec-13,62.57,23328425,76,0,0,0,19071062,4257363,2141147,111356,0
(주)한글과컴퓨터,30520,Dec-15,22.84,29980604,0,0,0,0,23392417,6957114,4806182,132307,716934
(주)한글과컴퓨터,30520,Dec-10,22.97,3741377,899695,,0,0,4784227,-266318,1385727,1390554,0
(주)한글과컴퓨터,30520,Dec-11,34.65,15472287,843,,0,0,13466195,2006092,1813902,80116,0
(주)한글과컴퓨터,30520,Dec-12,63.47,15471319,0,,0,0,12473255,2998065,1811030,200376,0
(주)한글과컴퓨터,30520,Dec-20,15.57,59651861,8874915,0,0,0,46611674,13040187,4792717,11447422,-614170
(주)한글과컴퓨터,30520,Dec-19,22.07,20344376,12747435,0,0,0,22125531,5543706,4437280,14521228,0
(주)한빛소프트,47080,Dec-20,10.85,882692,108332,0,0,0,-1368937,2251629,1160149,2120107,0
(주)한빛소프트,47080,Dec-19,-0.11,-3654865,66460,0,0,0,2348732,2245111,122799,66460,0
(주)한빛소프트,47080,Dec-18,0.57,-6780969,10506,0,0,0,-8711851,1930883,83327,10506,-400516
(주)한빛소프트,47080,Dec-17,28.28,2753359,163919,0,0,0,1105622,1647737,202409,163919,-1405962
(주)한빛소프트,47080,Dec-16,10.26,-5332922,939765,0,0,0,-7294310,1961388,119757,939765,1617267
(주)한빛소프트,47080,Dec-12,0.23,1128730,379557,,0,0,-247561,1376291,22480,379557,325504
(주)한빛소프트,47080,Dec-11,5.13,-12205166,751214,,0,0,-14678784,2473618,271160,751214,245189
(주)한빛소프트,47080,Dec-10,14.7,-5351248,737692,,0,0,-8083929,2732681,742028,1073375,158242
(주)한빛소프트,47080,Dec-14,13.41,350976,102100,0,0,0,-1144785,1495762,47667,102100,-762449
(주)한빛소프트,47080,Dec-15,32.45,-2658108,824824,0,0,0,-3327562,669454,157723,824824,-885119
(주)한빛소프트,47080,Dec-13,6.7,117384,252159,0,0,0,-330992,448376,56879,252159,150165
(주)한와이어리스,37020,Dec-10,,,,,,,,,,,
(주)한컴MDS,86960,Dec-19,51.16,1519714,126968,0,0,0,6036226,2637980,1721663,2284699,72263
(주)한컴MDS,86960,Dec-16,52.06,13746663,99585,0,0,0,10964225,2782437,1779305,1563402,0
(주)한컴MDS,86960,Dec-17,50.15,10547764,748703,0,0,0,9151980,1395784,1542164,2228170,0
(주)한컴MDS,86960,Dec-15,56.22,13306778,39077,0,0,0,11013061,2293717,1939547,947751,0
(주)한컴MDS,86960,Dec-13,56.29,10734275,44723,0,0,0,8852536,1881738,1951572,508902,0
(주)한컴MDS,86960,Dec-12,62.47,12147649,14745,0,0,0,10119112,2028537,3337812,334466,0
(주)한컴MDS,86960,Dec-11,54.72,12486367,40570,,0,0,9706708,2779658,3729962,692388,0
(주)한컴MDS,86960,Dec-10,40.7,10895003,74975,,0,0,8545352,2349651,2397010,604907,0
(주)한컴MDS,86960,Dec-18,50.83,6517396,1053988,0,0,0,4978427,1538969,2884028,2066705,-272770
(주)한컴MDS,86960,Dec-14,55.37,12403069,65653,0,0,0,10273772,2129297,2097144,565416,0
(주)한컴MDS,86960,Dec-20,58.48,5142562,705376,0,0,0,2486610,2655952,1885612,1350120,-403273
(주)한컴위드,54920,Dec-20,-15.85,7592325,1372435,0,0,0,7073847,518478,307773,1499341,7817668
(주)한컴위드,54920,Dec-11,24.76,16160458,1863583,,0,0,16140830,19627,224480,1866266,0
(주)한컴위드,54920,Dec-18,-18.88,163723,931271,0,0,0,163723,0,89204,931271,0
(주)한컴위드,54920,Dec-19,-3.69,30673367,824203,0,0,0,33692808,-3019441,161855,824203,0
(주)한컴위드,54920,Dec-17,,,,,,,,,,,
(주)한컴위드,54920,Dec-12,-16.06,1923096,13629,,0,0,1942723,-19627,284943,14047,0
(주)한컴위드,54920,Dec-10,-24.53,-5589432,819346,,0,0,-6897393,1307961,110734,879307,0
(주)한컴위드,54920,Dec-14,,,,,,,,,,,
(주)한컴위드,54920,Dec-13,,,,,,,,,,,
(주)한컴위드,54920,Dec-16,,,,,,,,,,,
(주)한컴위드,54920,Dec-15,,,,,,,,,,,
(주)한컴지엠디,77280,Dec-16,-5.61,-1196007,724325,0,0,0,-1196006,-1,509786,724325,548262
(주)한컴지엠디,77280,Dec-17,-1.4,306707,449336,0,0,0,865221,10982,196082,449336,723243
(주)한컴지엠디,77280,Dec-14,-1.14,-849096,1631255,0,0,0,-1345752,496656,708049,1631255,717008
(주)한컴지엠디,77280,Dec-15,-1.95,-3026504,1640045,0,0,0,-2995654,-30850,886587,1640045,858853
(주)한컴지엠디,77280,Dec-12,6.58,-1398692,1772479,,0,0,-1332806,-65887,4976970,3287886,0
(주)한컴지엠디,77280,Dec-13,12.57,-4503467,1673617,0,0,0,-4704540,201073,1198750,1673617,0
